Purchase_Key,DATE_TEMP,Supplier_Key,Stock_Item_Key,WWI_Purchase_Order_ID,Ordered_Outers,Ordered_Quantity,Received_Outers,Package,Is_Order_Finalized,Lineage_Key
1520,08-19-2013,17,125,387,293,3516,293,Carton,1,10
1528,08-20-2013,17,125,389,331,3972,331,Carton,1,10
1536,08-21-2013,17,125,391,327,3924,327,Carton,1,10
1544,08-22-2013,17,125,393,323,3876,323,Carton,1,10
1552,08-23-2013,17,125,395,319,3828,319,Carton,1,10
1563,08-26-2013,17,125,399,311,3732,311,Carton,1,10
1571,08-27-2013,17,125,401,307,3684,307,Carton,1,10
1579,08-28-2013,17,125,403,303,3636,303,Carton,1,10
1587,08-29-2013,17,125,405,304,3648,304,Carton,1,10
1595,08-30-2013,17,125,407,306,3672,306,Carton,1,10
1606,09-02-2013,17,125,411,298,3576,298,Carton,1,10
1614,09-03-2013,17,125,413,296,3552,296,Carton,1,10
1622,09-04-2013,17,125,415,301,3612,301,Carton,1,10
1630,09-05-2013,17,125,417,316,3792,316,Carton,1,10
1638,09-06-2013,17,125,419,322,3864,322,Carton,1,10
1649,09-09-2013,17,125,422,316,3792,316,Carton,1,10
1657,09-10-2013,17,125,424,333,3996,333,Carton,1,10
1665,09-11-2013,17,125,426,336,4032,336,Carton,1,10
1673,09-12-2013,17,125,428,339,4068,339,Carton,1,10
1681,09-13-2013,17,125,430,335,4020,335,Carton,1,10
1687,09-14-2013,17,125,432,9,108,9,Carton,1,10
1692,09-16-2013,17,125,433,361,4332,361,Carton,1,10
1700,09-17-2013,17,125,435,369,4428,369,Carton,1,10
1708,09-18-2013,17,125,437,365,4380,365,Carton,1,10
1716,09-19-2013,17,125,439,370,4440,370,Carton,1,10
1724,09-20-2013,17,125,441,366,4392,366,Carton,1,10
1733,09-23-2013,17,125,444,360,4320,360,Carton,1,10
1741,09-24-2013,17,125,446,376,4512,376,Carton,1,10
1749,09-25-2013,17,125,448,392,4704,392,Carton,1,10
1757,09-26-2013,17,125,450,388,4656,388,Carton,1,10
1765,09-27-2013,17,125,452,391,4692,391,Carton,1,10
1774,09-30-2013,17,125,455,385,4620,385,Carton,1,10
1782,10-01-2013,17,125,457,388,4656,388,Carton,1,10
1790,10-02-2013,17,125,459,384,4608,384,Carton,1,10
1798,10-03-2013,17,125,461,397,4764,397,Carton,1,10
1806,10-04-2013,17,125,463,394,4728,394,Carton,1,10
1812,10-05-2013,17,125,465,13,156,13,Carton,1,10
1819,10-07-2013,17,125,467,404,4848,404,Carton,1,10
1827,10-08-2013,17,125,469,400,4800,400,Carton,1,10
1835,10-09-2013,17,125,471,396,4752,396,Carton,1,10
1843,10-10-2013,17,125,473,411,4932,411,Carton,1,10
1851,10-11-2013,17,125,475,413,4956,413,Carton,1,10
1862,10-14-2013,17,125,478,412,4944,412,Carton,1,10
1870,10-15-2013,17,125,480,427,5124,427,Carton,1,10
1878,10-16-2013,17,125,482,426,5112,426,Carton,1,10
1886,10-17-2013,17,125,484,434,5208,434,Carton,1,10
1894,10-18-2013,17,125,486,430,5160,430,Carton,1,10
1898,10-19-2013,17,125,488,7,84,7,Carton,1,10
1906,10-21-2013,17,125,490,433,5196,433,Carton,1,10
1914,10-22-2013,17,125,492,439,5268,439,Carton,1,10
1922,10-23-2013,17,125,494,435,5220,435,Carton,1,10
1930,10-24-2013,17,125,496,435,5220,435,Carton,1,10
1938,10-25-2013,17,125,498,440,5280,440,Carton,1,10
1945,10-26-2013,17,125,500,8,96,8,Carton,1,10
1953,10-28-2013,17,125,502,448,5376,448,Carton,1,10
1961,10-29-2013,17,125,504,449,5388,449,Carton,1,10
1969,10-30-2013,17,125,506,445,5340,445,Carton,1,10
1977,10-31-2013,17,125,508,441,5292,441,Carton,1,10
1985,11-01-2013,17,125,510,447,5364,447,Carton,1,10
1991,11-02-2013,17,125,512,12,144,12,Carton,1,10
1997,11-04-2013,17,125,514,455,5460,455,Carton,1,10
2005,11-05-2013,17,125,516,453,5436,453,Carton,1,10
2013,11-06-2013,17,125,518,449,5388,449,Carton,1,10
2021,11-07-2013,17,125,520,445,5340,445,Carton,1,10
2029,11-08-2013,17,125,522,452,5424,452,Carton,1,10
2039,11-11-2013,17,125,525,454,5448,454,Carton,1,10
2047,11-12-2013,17,125,527,458,5496,458,Carton,1,10
2055,11-13-2013,17,125,529,461,5532,461,Carton,1,10
2063,11-14-2013,17,125,531,463,5556,463,Carton,1,10
2071,11-15-2013,17,125,533,467,5604,467,Carton,1,10
2077,11-16-2013,17,125,535,6,72,6,Carton,1,10
2082,11-18-2013,17,125,536,494,5928,494,Carton,1,10
2090,11-19-2013,17,125,538,496,5952,496,Carton,1,10
2098,11-20-2013,17,125,540,503,6036,503,Carton,1,10
2106,11-21-2013,17,125,542,499,5988,499,Carton,1,10
2114,11-22-2013,17,125,544,506,6072,506,Carton,1,10
2123,11-25-2013,17,125,547,500,6000,500,Carton,1,10
2131,11-26-2013,17,125,549,496,5952,496,Carton,1,10
2139,11-27-2013,17,125,551,492,5904,492,Carton,1,10
2147,11-28-2013,17,125,553,505,6060,505,Carton,1,10
2155,11-29-2013,17,125,555,501,6012,501,Carton,1,10
2164,12-02-2013,17,125,558,521,6252,521,Carton,1,10
2172,12-03-2013,17,125,560,524,6288,524,Carton,1,10
2180,12-04-2013,17,125,562,520,6240,520,Carton,1,10
2188,12-05-2013,17,125,564,536,6432,536,Carton,1,10
2196,12-06-2013,17,125,566,532,6384,532,Carton,1,10
2204,12-09-2013,17,125,568,528,6336,528,Carton,1,10
2212,12-10-2013,17,125,570,524,6288,524,Carton,1,10
2220,12-11-2013,17,125,572,522,6264,522,Carton,1,10
2228,12-12-2013,17,125,574,525,6300,525,Carton,1,10
2236,12-13-2013,17,125,576,521,6252,521,Carton,1,10
2240,12-14-2013,17,125,578,10,120,10,Carton,1,10
2245,12-16-2013,17,125,579,533,6396,533,Carton,1,10
2253,12-17-2013,17,125,581,529,6348,529,Carton,1,10
2261,12-18-2013,17,125,583,525,6300,525,Carton,1,10
2269,12-19-2013,17,125,585,536,6432,536,Carton,1,10
2277,12-20-2013,17,125,587,532,6384,532,Carton,1,10
2287,12-23-2013,17,125,591,532,6384,532,Carton,1,10
2295,12-24-2013,17,125,593,544,6528,544,Carton,1,10
2303,12-25-2013,17,125,595,540,6480,540,Carton,1,10
2311,12-26-2013,17,125,597,547,6564,547,Carton,1,10
2319,12-27-2013,17,125,599,543,6516,543,Carton,1,10
2328,12-30-2013,17,125,602,537,6444,537,Carton,1,10
2336,12-31-2013,17,125,604,538,6456,538,Carton,1,10
6,01-01-2013,17,142,2,1,12,1,Carton,1,10
203,01-07-2013,17,142,26,2,24,2,Carton,1,10
232,01-11-2013,17,142,39,3,36,3,Carton,1,10
238,01-12-2013,17,142,41,10,120,10,Carton,1,10
242,01-14-2013,17,142,43,16,192,16,Carton,1,10
249,01-15-2013,17,142,47,22,264,22,Carton,1,10
256,01-16-2013,17,142,50,19,228,19,Carton,1,10
260,01-17-2013,17,142,51,27,324,27,Carton,1,10
265,01-18-2013,17,142,52,40,480,40,Carton,1,10
273,01-21-2013,17,142,56,37,444,37,Carton,1,10
278,01-22-2013,17,142,57,36,432,36,Carton,1,10
282,01-23-2013,17,142,58,49,588,49,Carton,1,10
287,01-24-2013,17,142,59,48,576,48,Carton,1,10
292,01-25-2013,17,142,60,47,564,47,Carton,1,10
301,01-28-2013,17,142,63,48,576,48,Carton,1,10
307,01-29-2013,17,142,65,46,552,46,Carton,1,10
314,01-30-2013,17,142,67,50,600,50,Carton,1,10
319,01-31-2013,17,142,68,53,636,53,Carton,1,10
325,02-01-2013,17,142,69,52,624,52,Carton,1,10
331,02-02-2013,17,142,70,10,120,10,Carton,1,10
335,02-04-2013,17,142,71,65,780,65,Carton,1,10
341,02-05-2013,17,142,72,64,768,64,Carton,1,10
347,02-06-2013,17,142,73,63,756,63,Carton,1,10
353,02-07-2013,17,142,74,62,744,62,Carton,1,10
358,02-08-2013,17,142,75,61,732,61,Carton,1,10
367,02-11-2013,17,142,77,59,708,59,Carton,1,10
373,02-12-2013,17,142,78,68,816,68,Carton,1,10
379,02-13-2013,17,142,79,70,840,70,Carton,1,10
386,02-14-2013,17,142,81,86,1032,86,Carton,1,10
393,02-15-2013,17,142,83,84,1008,84,Carton,1,10
403,02-18-2013,17,142,86,82,984,82,Carton,1,10
410,02-19-2013,17,142,88,89,1068,89,Carton,1,10
417,02-20-2013,17,142,90,97,1164,97,Carton,1,10
424,02-21-2013,17,142,92,95,1140,95,Carton,1,10
431,02-22-2013,17,142,94,101,1212,101,Carton,1,10
437,02-23-2013,17,142,96,12,144,12,Carton,1,10
442,02-25-2013,17,142,98,109,1308,109,Carton,1,10
449,02-26-2013,17,142,100,107,1284,107,Carton,1,10
456,02-27-2013,17,142,102,105,1260,105,Carton,1,10
463,02-28-2013,17,142,104,113,1356,113,Carton,1,10
470,03-01-2013,17,142,106,127,1524,127,Carton,1,10
477,03-02-2013,17,142,108,1,12,1,Carton,1,10
482,03-04-2013,17,142,109,134,1608,134,Carton,1,10
489,03-05-2013,17,142,111,138,1656,138,Carton,1,10
496,03-06-2013,17,142,113,136,1632,136,Carton,1,10
503,03-07-2013,17,142,115,151,1812,151,Carton,1,10
510,03-08-2013,17,142,117,149,1788,149,Carton,1,10
516,03-09-2013,17,142,119,8,96,8,Carton,1,10
518,03-11-2013,17,142,120,175,2100,175,Carton,1,10
525,03-12-2013,17,142,122,173,2076,173,Carton,1,10
532,03-13-2013,17,142,124,171,2052,171,Carton,1,10
539,03-14-2013,17,142,126,184,2208,184,Carton,1,10
546,03-15-2013,17,142,128,192,2304,192,Carton,1,10
554,03-16-2013,17,142,130,4,48,4,Carton,1,10
559,03-18-2013,17,142,131,195,2340,195,Carton,1,10
566,03-19-2013,17,142,133,193,2316,193,Carton,1,10
574,03-20-2013,17,142,135,193,2316,193,Carton,1,10
582,03-21-2013,17,142,137,198,2376,198,Carton,1,10
590,03-22-2013,17,142,139,196,2352,196,Carton,1,10
599,03-25-2013,17,142,142,196,2352,196,Carton,1,10
607,03-26-2013,17,142,144,194,2328,194,Carton,1,10
615,03-27-2013,17,142,146,192,2304,192,Carton,1,10
623,03-28-2013,17,142,148,199,2388,199,Carton,1,10
631,03-29-2013,17,142,150,197,2364,197,Carton,1,10
638,03-30-2013,17,142,152,7,84,7,Carton,1,10
643,04-01-2013,17,142,153,201,2412,201,Carton,1,10
651,04-02-2013,17,142,155,199,2388,199,Carton,1,10
659,04-03-2013,17,142,157,207,2484,207,Carton,1,10
667,04-04-2013,17,142,159,215,2580,215,Carton,1,10
675,04-05-2013,17,142,161,225,2700,225,Carton,1,10
682,04-06-2013,17,142,163,4,48,4,Carton,1,10
686,04-08-2013,17,142,165,230,2760,230,Carton,1,10
694,04-09-2013,17,142,167,242,2904,242,Carton,1,10
702,04-10-2013,17,142,169,245,2940,245,Carton,1,10
710,04-11-2013,17,142,171,247,2964,247,Carton,1,10
718,04-12-2013,17,142,173,264,3168,264,Carton,1,10
730,04-15-2013,17,142,176,269,3228,269,Carton,1,10
738,04-16-2013,17,142,178,276,3312,276,Carton,1,10
746,04-17-2013,17,142,180,279,3348,279,Carton,1,10
754,04-18-2013,17,142,182,282,3384,282,Carton,1,10
762,04-19-2013,17,142,184,280,3360,280,Carton,1,10
773,04-22-2013,17,142,188,288,3456,288,Carton,1,10
781,04-23-2013,17,142,190,292,3504,292,Carton,1,10
789,04-24-2013,17,142,192,296,3552,296,Carton,1,10
797,04-25-2013,17,142,194,294,3528,294,Carton,1,10
805,04-26-2013,17,142,196,292,3504,292,Carton,1,10
812,04-27-2013,17,142,198,8,96,8,Carton,1,10
817,04-29-2013,17,142,200,303,3636,303,Carton,1,10
825,04-30-2013,17,142,202,307,3684,307,Carton,1,10
833,05-01-2013,17,142,204,322,3864,322,Carton,1,10
841,05-02-2013,17,142,206,349,4188,349,Carton,1,10
849,05-03-2013,17,142,208,372,4464,372,Carton,1,10
857,05-04-2013,17,142,210,7,84,7,Carton,1,10
859,05-06-2013,17,142,211,410,4920,410,Carton,1,10
867,05-07-2013,17,142,213,408,4896,408,Carton,1,10
875,05-08-2013,17,142,215,412,4944,412,Carton,1,10
883,05-09-2013,17,142,217,416,4992,416,Carton,1,10
891,05-10-2013,17,142,219,427,5124,427,Carton,1,10
898,05-11-2013,17,142,221,9,108,9,Carton,1,10
901,05-13-2013,17,142,222,433,5196,433,Carton,1,10
909,05-14-2013,17,142,224,440,5280,440,Carton,1,10
917,05-15-2013,17,142,226,438,5256,438,Carton,1,10
925,05-16-2013,17,142,228,436,5232,436,Carton,1,10
933,05-17-2013,17,142,230,441,5292,441,Carton,1,10
945,05-20-2013,17,142,234,453,5436,453,Carton,1,10
953,05-21-2013,17,142,236,451,5412,451,Carton,1,10
961,05-22-2013,17,142,238,449,5388,449,Carton,1,10
969,05-23-2013,17,142,240,455,5460,455,Carton,1,10
977,05-24-2013,17,142,242,469,5628,469,Carton,1,10
988,05-27-2013,17,142,246,472,5664,472,Carton,1,10
996,05-28-2013,17,142,248,479,5748,479,Carton,1,10
1004,05-29-2013,17,142,250,478,5736,478,Carton,1,10
1012,05-30-2013,17,142,252,489,5868,489,Carton,1,10
1020,05-31-2013,17,142,254,495,5940,495,Carton,1,10
1030,06-03-2013,17,142,257,515,6180,515,Carton,1,10
1039,06-04-2013,17,142,259,527,6324,527,Carton,1,10
1048,06-05-2013,17,142,261,525,6300,525,Carton,1,10
1057,06-06-2013,17,142,263,523,6276,523,Carton,1,10
1066,06-07-2013,17,142,265,522,6264,522,Carton,1,10
1078,06-10-2013,17,142,269,522,6264,522,Carton,1,10
1086,06-11-2013,17,142,271,520,6240,520,Carton,1,10
1094,06-12-2013,17,142,273,519,6228,519,Carton,1,10
1102,06-13-2013,17,142,275,517,6204,517,Carton,1,10
1110,06-14-2013,17,142,277,524,6288,524,Carton,1,10
1120,06-17-2013,17,142,281,520,6240,520,Carton,1,10
1128,06-18-2013,17,142,283,518,6216,518,Carton,1,10
1136,06-19-2013,17,142,285,527,6324,527,Carton,1,10
1144,06-20-2013,17,142,287,531,6372,531,Carton,1,10
1152,06-21-2013,17,142,289,529,6348,529,Carton,1,10
1160,06-22-2013,17,142,291,4,48,4,Carton,1,10
1166,06-24-2013,17,142,293,545,6540,545,Carton,1,10
1174,06-25-2013,17,142,295,559,6708,559,Carton,1,10
1182,06-26-2013,17,142,297,559,6708,559,Carton,1,10
1190,06-27-2013,17,142,299,570,6840,570,Carton,1,10
1198,06-28-2013,17,142,301,587,7044,587,Carton,1,10
1205,06-29-2013,17,142,303,10,120,10,Carton,1,10
1211,07-01-2013,17,142,305,598,7176,598,Carton,1,10
1219,07-02-2013,17,142,307,604,7248,604,Carton,1,10
1227,07-03-2013,17,142,309,602,7224,602,Carton,1,10
1235,07-04-2013,17,142,311,611,7332,611,Carton,1,10
1244,07-05-2013,17,142,313,609,7308,609,Carton,1,10
1257,07-08-2013,17,142,317,605,7260,605,Carton,1,10
1265,07-09-2013,17,142,319,603,7236,603,Carton,1,10
1273,07-10-2013,17,142,321,605,7260,605,Carton,1,10
1281,07-11-2013,17,142,323,618,7416,618,Carton,1,10
1289,07-12-2013,17,142,325,619,7428,619,Carton,1,10
1300,07-15-2013,17,142,329,615,7380,615,Carton,1,10
1308,07-16-2013,17,142,331,613,7356,613,Carton,1,10
1316,07-17-2013,17,142,333,619,7428,619,Carton,1,10
1324,07-18-2013,17,142,335,617,7404,617,Carton,1,10
1332,07-19-2013,17,142,337,625,7500,625,Carton,1,10
1339,07-20-2013,17,142,339,6,72,6,Carton,1,10
1342,07-22-2013,17,142,340,630,7560,630,Carton,1,10
1350,07-23-2013,17,142,342,643,7716,643,Carton,1,10
1358,07-24-2013,17,142,344,651,7812,651,Carton,1,10
1366,07-25-2013,17,142,346,667,8004,667,Carton,1,10
1374,07-26-2013,17,142,348,667,8004,667,Carton,1,10
1381,07-27-2013,17,142,350,4,48,4,Carton,1,10
1386,07-29-2013,17,142,351,676,8112,676,Carton,1,10
1394,07-30-2013,17,142,353,674,8088,674,Carton,1,10
1402,07-31-2013,17,142,355,672,8064,672,Carton,1,10
1410,08-01-2013,17,142,357,670,8040,670,Carton,1,10
1418,08-02-2013,17,142,359,679,8148,679,Carton,1,10
1429,08-05-2013,17,142,363,686,8232,686,Carton,1,10
1437,08-06-2013,17,142,365,693,8316,693,Carton,1,10
1445,08-07-2013,17,142,367,692,8304,692,Carton,1,10
1453,08-08-2013,17,142,369,696,8352,696,Carton,1,10
1461,08-09-2013,17,142,371,694,8328,694,Carton,1,10
1472,08-12-2013,17,142,375,691,8292,691,Carton,1,10
1480,08-13-2013,17,142,377,689,8268,689,Carton,1,10
1488,08-14-2013,17,142,379,695,8340,695,Carton,1,10
1496,08-15-2013,17,142,381,703,8436,703,Carton,1,10
1504,08-16-2013,17,142,383,702,8424,702,Carton,1,10
1511,08-17-2013,17,142,385,5,60,5,Carton,1,10
1517,08-19-2013,17,142,387,705,8460,705,Carton,1,10
1525,08-20-2013,17,142,389,710,8520,710,Carton,1,10
1533,08-21-2013,17,142,391,716,8592,716,Carton,1,10
1541,08-22-2013,17,142,393,714,8568,714,Carton,1,10
1549,08-23-2013,17,142,395,712,8544,712,Carton,1,10
1560,08-26-2013,17,142,399,721,8652,721,Carton,1,10
1568,08-27-2013,17,142,401,719,8628,719,Carton,1,10
1576,08-28-2013,17,142,403,723,8676,723,Carton,1,10
1584,08-29-2013,17,142,405,729,8748,729,Carton,1,10
1592,08-30-2013,17,142,407,734,8808,734,Carton,1,10
1603,09-02-2013,17,142,411,730,8760,730,Carton,1,10
1611,09-03-2013,17,142,413,728,8736,728,Carton,1,10
1619,09-04-2013,17,142,415,726,8712,726,Carton,1,10
1627,09-05-2013,17,142,417,743,8916,743,Carton,1,10
1635,09-06-2013,17,142,419,744,8928,744,Carton,1,10
1646,09-09-2013,17,142,422,748,8976,748,Carton,1,10
1654,09-10-2013,17,142,424,746,8952,746,Carton,1,10
1662,09-11-2013,17,142,426,744,8928,744,Carton,1,10
1670,09-12-2013,17,142,428,742,8904,742,Carton,1,10
1678,09-13-2013,17,142,430,740,8880,740,Carton,1,10
1689,09-16-2013,17,142,433,748,8976,748,Carton,1,10
1697,09-17-2013,17,142,435,746,8952,746,Carton,1,10
1705,09-18-2013,17,142,437,756,9072,756,Carton,1,10
1713,09-19-2013,17,142,439,767,9204,767,Carton,1,10
1721,09-20-2013,17,142,441,765,9180,765,Carton,1,10
1730,09-23-2013,17,142,444,764,9168,764,Carton,1,10
1738,09-24-2013,17,142,446,783,9396,783,Carton,1,10
1746,09-25-2013,17,142,448,783,9396,783,Carton,1,10
1754,09-26-2013,17,142,450,792,9504,792,Carton,1,10
1762,09-27-2013,17,142,452,799,9588,799,Carton,1,10
1771,09-30-2013,17,142,455,796,9552,796,Carton,1,10
1779,10-01-2013,17,142,457,794,9528,794,Carton,1,10
1787,10-02-2013,17,142,459,792,9504,792,Carton,1,10
1795,10-03-2013,17,142,461,799,9588,799,Carton,1,10
1803,10-04-2013,17,142,463,807,9684,807,Carton,1,10
1811,10-05-2013,17,142,465,8,96,8,Carton,1,10
1816,10-07-2013,17,142,467,835,10020,835,Carton,1,10
1824,10-08-2013,17,142,469,848,10176,848,Carton,1,10
1832,10-09-2013,17,142,471,859,10308,859,Carton,1,10
1840,10-10-2013,17,142,473,864,10368,864,Carton,1,10
1848,10-11-2013,17,142,475,865,10380,865,Carton,1,10
1859,10-14-2013,17,142,478,862,10344,862,Carton,1,10
1867,10-15-2013,17,142,480,860,10320,860,Carton,1,10
1875,10-16-2013,17,142,482,861,10332,861,Carton,1,10
1883,10-17-2013,17,142,484,884,10608,884,Carton,1,10
1891,10-18-2013,17,142,486,882,10584,882,Carton,1,10
1903,10-21-2013,17,142,490,878,10536,878,Carton,1,10
1911,10-22-2013,17,142,492,876,10512,876,Carton,1,10
1919,10-23-2013,17,142,494,874,10488,874,Carton,1,10
1927,10-24-2013,17,142,496,873,10476,873,Carton,1,10
1935,10-25-2013,17,142,498,881,10572,881,Carton,1,10
1943,10-26-2013,17,142,500,10,120,10,Carton,1,10
1950,10-28-2013,17,142,502,906,10872,906,Carton,1,10
1958,10-29-2013,17,142,504,904,10848,904,Carton,1,10
1966,10-30-2013,17,142,506,912,10944,912,Carton,1,10
1974,10-31-2013,17,142,508,917,11004,917,Carton,1,10
1982,11-01-2013,17,142,510,924,11088,924,Carton,1,10
1994,11-04-2013,17,142,514,931,11172,931,Carton,1,10
2002,11-05-2013,17,142,516,929,11148,929,Carton,1,10
2010,11-06-2013,17,142,518,927,11124,927,Carton,1,10
2018,11-07-2013,17,142,520,934,11208,934,Carton,1,10
2026,11-08-2013,17,142,522,939,11268,939,Carton,1,10
2036,11-11-2013,17,142,525,939,11268,939,Carton,1,10
2044,11-12-2013,17,142,527,944,11328,944,Carton,1,10
2052,11-13-2013,17,142,529,942,11304,942,Carton,1,10
2060,11-14-2013,17,142,531,940,11280,940,Carton,1,10
2068,11-15-2013,17,142,533,950,11400,950,Carton,1,10
2079,11-18-2013,17,142,536,955,11460,955,Carton,1,10
2087,11-19-2013,17,142,538,953,11436,953,Carton,1,10
2095,11-20-2013,17,142,540,954,11448,954,Carton,1,10
2103,11-21-2013,17,142,542,958,11496,958,Carton,1,10
2111,11-22-2013,17,142,544,956,11472,956,Carton,1,10
2118,11-23-2013,17,142,546,3,36,3,Carton,1,10
2120,11-25-2013,17,142,547,959,11508,959,Carton,1,10
2128,11-26-2013,17,142,549,957,11484,957,Carton,1,10
2136,11-27-2013,17,142,551,955,11460,955,Carton,1,10
2144,11-28-2013,17,142,553,962,11544,962,Carton,1,10
2152,11-29-2013,17,142,555,977,11724,977,Carton,1,10
2161,12-02-2013,17,142,558,981,11772,981,Carton,1,10
2169,12-03-2013,17,142,560,979,11748,979,Carton,1,10
2177,12-04-2013,17,142,562,977,11724,977,Carton,1,10
2185,12-05-2013,17,142,564,975,11700,975,Carton,1,10
2193,12-06-2013,17,142,566,973,11676,973,Carton,1,10
2201,12-09-2013,17,142,568,975,11700,975,Carton,1,10
2209,12-10-2013,17,142,570,973,11676,973,Carton,1,10
2217,12-11-2013,17,142,572,971,11652,971,Carton,1,10
2225,12-12-2013,17,142,574,969,11628,969,Carton,1,10
2233,12-13-2013,17,142,576,969,11628,969,Carton,1,10
2242,12-16-2013,17,142,579,967,11604,967,Carton,1,10
2250,12-17-2013,17,142,581,971,11652,971,Carton,1,10
2258,12-18-2013,17,142,583,969,11628,969,Carton,1,10
2266,12-19-2013,17,142,585,969,11628,969,Carton,1,10
2274,12-20-2013,17,142,587,967,11604,967,Carton,1,10
2284,12-23-2013,17,142,591,968,11616,968,Carton,1,10
2292,12-24-2013,17,142,593,976,11712,976,Carton,1,10
2300,12-25-2013,17,142,595,981,11772,981,Carton,1,10
2308,12-26-2013,17,142,597,983,11796,983,Carton,1,10
2316,12-27-2013,17,142,599,1000,12000,1000,Carton,1,10
2325,12-30-2013,17,142,602,1004,12048,1004,Carton,1,10
2333,12-31-2013,17,142,604,1011,12132,1011,Carton,1,10
11,01-01-2013,17,134,2,1,12,1,Carton,1,10
243,01-14-2013,17,134,43,2,24,2,Carton,1,10
250,01-15-2013,17,134,47,35,420,35,Carton,1,10
257,01-16-2013,17,134,50,32,384,32,Carton,1,10
261,01-17-2013,17,134,51,31,372,31,Carton,1,10
266,01-18-2013,17,134,52,30,360,30,Carton,1,10
274,01-21-2013,17,134,56,26,312,26,Carton,1,10
279,01-22-2013,17,134,57,25,300,25,Carton,1,10
283,01-23-2013,17,134,58,24,288,24,Carton,1,10
288,01-24-2013,17,134,59,28,336,28,Carton,1,10
293,01-25-2013,17,134,60,27,324,27,Carton,1,10
297,01-26-2013,17,134,61,11,132,11,Carton,1,10
302,01-28-2013,17,134,63,35,420,35,Carton,1,10
309,01-29-2013,17,134,65,36,432,36,Carton,1,10
315,01-30-2013,17,134,67,36,432,36,Carton,1,10
321,01-31-2013,17,134,68,35,420,35,Carton,1,10
327,02-01-2013,17,134,69,46,552,46,Carton,1,10
332,02-02-2013,17,134,70,2,24,2,Carton,1,10
337,02-04-2013,17,134,71,46,552,46,Carton,1,10
343,02-05-2013,17,134,72,45,540,45,Carton,1,10
349,02-06-2013,17,134,73,44,528,44,Carton,1,10
354,02-07-2013,17,134,74,43,516,43,Carton,1,10
360,02-08-2013,17,134,75,42,504,42,Carton,1,10
364,02-09-2013,17,134,76,6,72,6,Carton,1,10
369,02-11-2013,17,134,77,50,600,50,Carton,1,10
375,02-12-2013,17,134,78,49,588,49,Carton,1,10
381,02-13-2013,17,134,79,54,648,54,Carton,1,10
388,02-14-2013,17,134,81,57,684,57,Carton,1,10
395,02-15-2013,17,134,83,55,660,55,Carton,1,10
401,02-16-2013,17,134,85,8,96,8,Carton,1,10
405,02-18-2013,17,134,86,60,720,60,Carton,1,10
412,02-19-2013,17,134,88,58,696,58,Carton,1,10
419,02-20-2013,17,134,90,63,756,63,Carton,1,10
426,02-21-2013,17,134,92,61,732,61,Carton,1,10
433,02-22-2013,17,134,94,59,708,59,Carton,1,10
444,02-25-2013,17,134,98,55,660,55,Carton,1,10
451,02-26-2013,17,134,100,62,744,62,Carton,1,10
458,02-27-2013,17,134,102,69,828,69,Carton,1,10
