Stock_Item_Key,Stock_Item,Selling_Package,Buying_Package,Brand,Size,Lead_Time_Days,Quantity_Per_Outer,Is_Chiller_Stock,Barcode,Tax_Rate,Unit_Price,Recommended_Retail_Price,Typical_Weight_Per_Unit,Lineage_Key,Purchase_Key,DATE_TEMP,Supplier_Key,WWI_Purchase_Order_ID,Ordered_Outers,Ordered_Quantity,Received_Outers,Package,Is_Order_Finalized,Color,End_Of_Month,DATE_YEAR,DATE_QUARTER,DATE_MONTH,Price_Category
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1073,2013-06-08,17,267,7,84,7,Carton,1,White,2013-06-30,2013,2,6,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1077,2013-06-10,17,269,369,4428,369,Carton,1,White,2013-06-30,2013,2,6,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1085,2013-06-11,17,271,372,4464,372,Carton,1,White,2013-06-30,2013,2,6,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1093,2013-06-12,17,273,370,4440,370,Carton,1,White,2013-06-30,2013,2,6,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1101,2013-06-13,17,275,368,4416,368,Carton,1,White,2013-06-30,2013,2,6,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1109,2013-06-14,17,277,372,4464,372,Carton,1,White,2013-06-30,2013,2,6,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1119,2013-06-17,17,281,368,4416,368,Carton,1,White,2013-06-30,2013,2,6,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1127,2013-06-18,17,283,366,4392,366,Carton,1,White,2013-06-30,2013,2,6,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1135,2013-06-19,17,285,376,4512,376,Carton,1,White,2013-06-30,2013,2,6,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1143,2013-06-20,17,287,377,4524,377,Carton,1,White,2013-06-30,2013,2,6,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1151,2013-06-21,17,289,379,4548,379,Carton,1,White,2013-06-30,2013,2,6,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1159,2013-06-22,17,291,2,24,2,Carton,1,White,2013-06-30,2013,2,6,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1165,2013-06-24,17,293,377,4524,377,Carton,1,White,2013-06-30,2013,2,6,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1173,2013-06-25,17,295,390,4680,390,Carton,1,White,2013-06-30,2013,2,6,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1181,2013-06-26,17,297,391,4692,391,Carton,1,White,2013-06-30,2013,2,6,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1189,2013-06-27,17,299,389,4668,389,Carton,1,White,2013-06-30,2013,2,6,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1197,2013-06-28,17,301,395,4740,395,Carton,1,White,2013-06-30,2013,2,6,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1210,2013-07-01,17,305,396,4752,396,Carton,1,White,2013-07-31,2013,3,7,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1218,2013-07-02,17,307,399,4788,399,Carton,1,White,2013-07-31,2013,3,7,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1226,2013-07-03,17,309,401,4812,401,Carton,1,White,2013-07-31,2013,3,7,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1234,2013-07-04,17,311,410,4920,410,Carton,1,White,2013-07-31,2013,3,7,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1243,2013-07-05,17,313,408,4896,408,Carton,1,White,2013-07-31,2013,3,7,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1256,2013-07-08,17,317,404,4848,404,Carton,1,White,2013-07-31,2013,3,7,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1264,2013-07-09,17,319,405,4860,405,Carton,1,White,2013-07-31,2013,3,7,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1272,2013-07-10,17,321,403,4836,403,Carton,1,White,2013-07-31,2013,3,7,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1280,2013-07-11,17,323,401,4812,401,Carton,1,White,2013-07-31,2013,3,7,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1288,2013-07-12,17,325,399,4788,399,Carton,1,White,2013-07-31,2013,3,7,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1296,2013-07-13,17,327,19,228,19,Carton,1,White,2013-07-31,2013,3,7,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1299,2013-07-15,17,329,423,5076,423,Carton,1,White,2013-07-31,2013,3,7,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1307,2013-07-16,17,331,428,5136,428,Carton,1,White,2013-07-31,2013,3,7,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1315,2013-07-17,17,333,431,5172,431,Carton,1,White,2013-07-31,2013,3,7,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1323,2013-07-18,17,335,438,5256,438,Carton,1,White,2013-07-31,2013,3,7,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1331,2013-07-19,17,337,441,5292,441,Carton,1,White,2013-07-31,2013,3,7,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1341,2013-07-22,17,340,447,5364,447,Carton,1,White,2013-07-31,2013,3,7,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1349,2013-07-23,17,342,455,5460,455,Carton,1,White,2013-07-31,2013,3,7,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1357,2013-07-24,17,344,453,5436,453,Carton,1,White,2013-07-31,2013,3,7,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1365,2013-07-25,17,346,458,5496,458,Carton,1,White,2013-07-31,2013,3,7,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1373,2013-07-26,17,348,456,5472,456,Carton,1,White,2013-07-31,2013,3,7,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1385,2013-07-29,17,351,467,5604,467,Carton,1,White,2013-07-31,2013,3,7,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1393,2013-07-30,17,353,466,5592,466,Carton,1,White,2013-07-31,2013,3,7,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1401,2013-07-31,17,355,471,5652,471,Carton,1,White,2013-07-31,2013,3,7,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1409,2013-08-01,17,357,477,5724,477,Carton,1,White,2013-08-31,2013,3,8,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1417,2013-08-02,17,359,484,5808,484,Carton,1,White,2013-08-31,2013,3,8,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1425,2013-08-03,17,361,9,108,9,Carton,1,White,2013-08-31,2013,3,8,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1428,2013-08-05,17,363,497,5964,497,Carton,1,White,2013-08-31,2013,3,8,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1436,2013-08-06,17,365,509,6108,509,Carton,1,White,2013-08-31,2013,3,8,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1444,2013-08-07,17,367,507,6084,507,Carton,1,White,2013-08-31,2013,3,8,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1452,2013-08-08,17,369,506,6072,506,Carton,1,White,2013-08-31,2013,3,8,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1460,2013-08-09,17,371,505,6060,505,Carton,1,White,2013-08-31,2013,3,8,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1471,2013-08-12,17,375,501,6012,501,Carton,1,White,2013-08-31,2013,3,8,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1479,2013-08-13,17,377,506,6072,506,Carton,1,White,2013-08-31,2013,3,8,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1487,2013-08-14,17,379,538,6456,538,Carton,1,White,2013-08-31,2013,3,8,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1495,2013-08-15,17,381,536,6432,536,Carton,1,White,2013-08-31,2013,3,8,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1503,2013-08-16,17,383,534,6408,534,Carton,1,White,2013-08-31,2013,3,8,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1516,2013-08-19,17,387,530,6360,530,Carton,1,White,2013-08-31,2013,3,8,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1524,2013-08-20,17,389,538,6456,538,Carton,1,White,2013-08-31,2013,3,8,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1532,2013-08-21,17,391,536,6432,536,Carton,1,White,2013-08-31,2013,3,8,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1540,2013-08-22,17,393,536,6432,536,Carton,1,White,2013-08-31,2013,3,8,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1548,2013-08-23,17,395,534,6408,534,Carton,1,White,2013-08-31,2013,3,8,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1559,2013-08-26,17,399,530,6360,530,Carton,1,White,2013-08-31,2013,3,8,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1567,2013-08-27,17,401,536,6432,536,Carton,1,White,2013-08-31,2013,3,8,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1575,2013-08-28,17,403,549,6588,549,Carton,1,White,2013-08-31,2013,3,8,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1583,2013-08-29,17,405,547,6564,547,Carton,1,White,2013-08-31,2013,3,8,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1591,2013-08-30,17,407,552,6624,552,Carton,1,White,2013-08-31,2013,3,8,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1602,2013-09-02,17,411,548,6576,548,Carton,1,White,2013-09-30,2013,3,9,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1610,2013-09-03,17,413,556,6672,556,Carton,1,White,2013-09-30,2013,3,9,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1618,2013-09-04,17,415,554,6648,554,Carton,1,White,2013-09-30,2013,3,9,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1626,2013-09-05,17,417,552,6624,552,Carton,1,White,2013-09-30,2013,3,9,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1634,2013-09-06,17,419,559,6708,559,Carton,1,White,2013-09-30,2013,3,9,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1642,2013-09-07,17,421,15,180,15,Carton,1,White,2013-09-30,2013,3,9,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1645,2013-09-09,17,422,573,6876,573,Carton,1,White,2013-09-30,2013,3,9,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1653,2013-09-10,17,424,571,6852,571,Carton,1,White,2013-09-30,2013,3,9,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1661,2013-09-11,17,426,569,6828,569,Carton,1,White,2013-09-30,2013,3,9,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1669,2013-09-12,17,428,567,6804,567,Carton,1,White,2013-09-30,2013,3,9,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1677,2013-09-13,17,430,573,6876,573,Carton,1,White,2013-09-30,2013,3,9,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1685,2013-09-14,17,432,3,36,3,Carton,1,White,2013-09-30,2013,3,9,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1688,2013-09-16,17,433,575,6900,575,Carton,1,White,2013-09-30,2013,3,9,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1696,2013-09-17,17,435,574,6888,574,Carton,1,White,2013-09-30,2013,3,9,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1704,2013-09-18,17,437,576,6912,576,Carton,1,White,2013-09-30,2013,3,9,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1712,2013-09-19,17,439,595,7140,595,Carton,1,White,2013-09-30,2013,3,9,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1720,2013-09-20,17,441,602,7224,602,Carton,1,White,2013-09-30,2013,3,9,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1729,2013-09-23,17,444,599,7188,599,Carton,1,White,2013-09-30,2013,3,9,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1737,2013-09-24,17,446,607,7284,607,Carton,1,White,2013-09-30,2013,3,9,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1745,2013-09-25,17,448,605,7260,605,Carton,1,White,2013-09-30,2013,3,9,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1753,2013-09-26,17,450,603,7236,603,Carton,1,White,2013-09-30,2013,3,9,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1761,2013-09-27,17,452,609,7308,609,Carton,1,White,2013-09-30,2013,3,9,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1770,2013-09-30,17,455,606,7272,606,Carton,1,White,2013-09-30,2013,3,9,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1778,2013-10-01,17,457,604,7248,604,Carton,1,White,2013-10-31,2013,4,10,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1786,2013-10-02,17,459,602,7224,602,Carton,1,White,2013-10-31,2013,4,10,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1794,2013-10-03,17,461,607,7284,607,Carton,1,White,2013-10-31,2013,4,10,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1802,2013-10-04,17,463,605,7260,605,Carton,1,White,2013-10-31,2013,4,10,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1810,2013-10-05,17,465,1,12,1,Carton,1,White,2013-10-31,2013,4,10,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1815,2013-10-07,17,467,618,7416,618,Carton,1,White,2013-10-31,2013,4,10,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1823,2013-10-08,17,469,627,7524,627,Carton,1,White,2013-10-31,2013,4,10,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1831,2013-10-09,17,471,631,7572,631,Carton,1,White,2013-10-31,2013,4,10,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1839,2013-10-10,17,473,641,7692,641,Carton,1,White,2013-10-31,2013,4,10,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1847,2013-10-11,17,475,639,7668,639,Carton,1,White,2013-10-31,2013,4,10,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1855,2013-10-12,17,477,6,72,6,Carton,1,White,2013-10-31,2013,4,10,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1858,2013-10-14,17,478,655,7860,655,Carton,1,White,2013-10-31,2013,4,10,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1866,2013-10-15,17,480,668,8016,668,Carton,1,White,2013-10-31,2013,4,10,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1874,2013-10-16,17,482,674,8088,674,Carton,1,White,2013-10-31,2013,4,10,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1882,2013-10-17,17,484,672,8064,672,Carton,1,White,2013-10-31,2013,4,10,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1890,2013-10-18,17,486,670,8040,670,Carton,1,White,2013-10-31,2013,4,10,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1902,2013-10-21,17,490,677,8124,677,Carton,1,White,2013-10-31,2013,4,10,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1910,2013-10-22,17,492,675,8100,675,Carton,1,White,2013-10-31,2013,4,10,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1918,2013-10-23,17,494,674,8088,674,Carton,1,White,2013-10-31,2013,4,10,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1926,2013-10-24,17,496,672,8064,672,Carton,1,White,2013-10-31,2013,4,10,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1934,2013-10-25,17,498,677,8124,677,Carton,1,White,2013-10-31,2013,4,10,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1942,2013-10-26,17,500,5,60,5,Carton,1,White,2013-10-31,2013,4,10,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1949,2013-10-28,17,502,680,8160,680,Carton,1,White,2013-10-31,2013,4,10,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1957,2013-10-29,17,504,690,8280,690,Carton,1,White,2013-10-31,2013,4,10,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1965,2013-10-30,17,506,688,8256,688,Carton,1,White,2013-10-31,2013,4,10,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1973,2013-10-31,17,508,695,8340,695,Carton,1,White,2013-10-31,2013,4,10,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1981,2013-11-01,17,510,703,8436,703,Carton,1,White,2013-11-30,2013,4,11,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,1993,2013-11-04,17,514,699,8388,699,Carton,1,White,2013-11-30,2013,4,11,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,2001,2013-11-05,17,516,699,8388,699,Carton,1,White,2013-11-30,2013,4,11,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,2009,2013-11-06,17,518,697,8364,697,Carton,1,White,2013-11-30,2013,4,11,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,2017,2013-11-07,17,520,695,8340,695,Carton,1,White,2013-11-30,2013,4,11,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,2025,2013-11-08,17,522,693,8316,693,Carton,1,White,2013-11-30,2013,4,11,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,2035,2013-11-11,17,525,690,8280,690,Carton,1,White,2013-11-30,2013,4,11,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,2043,2013-11-12,17,527,690,8280,690,Carton,1,White,2013-11-30,2013,4,11,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,2051,2013-11-13,17,529,691,8292,691,Carton,1,White,2013-11-30,2013,4,11,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,2059,2013-11-14,17,531,689,8268,689,Carton,1,White,2013-11-30,2013,4,11,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,2067,2013-11-15,17,533,710,8520,710,Carton,1,White,2013-11-30,2013,4,11,D
143,The Gu red shirt XML tag t-shirt (White) XXS,Each,Carton,N/A,XXS,7,12,0,N/A,7,18,26.91,0.25,5,2075,2013-11-16,17,535,4,48,4,Carton,1,White,2013-11-30,2013,4,11,D
